249;2023-06-30 17:10:53.000248;2023-06-30 17:10:53.000248;19;1;;Algeria;D;Fares;Lazio
250;2023-06-30 17:10:53.000249;2023-06-30 17:10:53.000249;24;1;;Italy;D;Caldara;Spezia
251;2023-06-30 17:10:53.000250;2023-06-30 17:10:53.000250;23;1;;Italy;D;Cassandro;Lecce
252;2023-06-30 17:10:53.000251;2023-06-30 17:10:53.000251;30;1;;Albania;D;Kumbulla;Roma
253;2023-06-30 17:10:53.000252;2023-06-30 17:10:53.000252;24;1;;Turkey;D;Muldur;Sassuolo
254;2023-06-30 17:10:53.000253;2023-06-30 17:10:53.000253;38;1;;France;D;Adopo;Torino
255;2023-06-30 17:10:53.000254;2023-06-30 17:10:53.000254;18;1;;Togo;D;Amey;Bologna
256;2023-06-30 17:10:53.000255;2023-06-30 17:10:53.000255;27;1;;Czech Republic;D;Zima;Torino
257;2023-06-30 17:10:53.000256;2023-06-30 17:10:53.000256;19;1;;Belgium;D;De Winter;Empoli
258;2023-06-30 17:10:53.000257;2023-06-30 17:10:53.000257;23;1;;Italy;D;Zanotti;Inter
259;2023-06-30 17:10:53.000258;2023-06-30 17:10:53.000258;26;1;;Portugal;D;Buta;Udinese
260;2023-06-30 17:10:53.000259;2023-06-30 17:10:53.000259;34;1;;Camerun;D;Ebosse;Udinese
261;2023-06-30 17:10:53.000260;2023-06-30 17:10:53.000260;21;1;;Uruguay;D;Sosa;Bologna
262;2023-06-30 17:10:53.000261;2023-06-30 17:10:53.000261;33;1;;Italy;D;Guarino;Empoli
263;2023-06-30 17:10:53.000262;2023-06-30 17:10:53.000262;30;1;;Portugal;D;Moutinho J.;Spezia
264;2023-06-30 17:10:53.000263;2023-06-30 17:10:53.000263;34;1;;Netherlands;D;Zeefuik;Verona
265;2023-06-30 17:10:53.000264;2023-06-30 17:10:53.000264;37;1;;Italy;D;Carboni F.;Monza
266;2023-06-30 17:10:53.000265;2023-06-30 17:10:53.000265;30;33;;Georgia;C;Kvaratskhelia;Napoli
267;2023-06-30 17:10:53.000266;2023-06-30 17:10:53.000266;22;28;;Italy;C;Zaccagni;Lazio
268;2023-06-30 17:10:53.000267;2023-06-30 17:10:53.000267;20;25;;Serbia;C;Milinkovic-Savic;Lazio
269;2023-06-30 17:10:53.000268;2023-06-30 17:10:53.000268;29;23;;Brazil;C;Felipe Anderson;Lazio
270;2023-06-30 17:10:53.000269;2023-06-30 17:10:53.000269;29;23;;Italy;C;El Shaarawy;Roma
271;2023-06-30 17:10:53.000270;2023-06-30 17:10:53.000270;30;23;;France;C;Rabiot;Juventus
272;2023-06-30 17:10:53.000271;2023-06-30 17:10:53.000271;32;22;;Spain;C;Luis Alberto;Lazio
273;2023-06-30 17:10:53.000272;2023-06-30 17:10:53.000272;30;22;;Italy;C;Orsolini;Bologna
274;2023-06-30 17:10:53.000273;2023-06-30 17:10:53.000273;37;22;;Brazil;C;Strefezza;Lecce
275;2023-06-30 17:10:53.000274;2023-06-30 17:10:53.000274;24;22;;Netherlands;C;Koopmeiners;Atalanta
276;2023-06-30 17:10:53.000275;2023-06-30 17:10:53.000275;20;21;;Italy;C;Barella;Inter
277;2023-06-30 17:10:53.000276;2023-06-30 17:10:53.000276;22;21;;Serbia;C;Vlasic;Torino
278;2023-06-30 17:10:53.000277;2023-06-30 17:10:53.000277;28;20;;Poland;C;Zielinski;Napoli
279;2023-06-30 17:10:53.000278;2023-06-30 17:10:53.000278;27;20;;Argentina;C;Pereyra;Udinese
280;2023-06-30 17:10:53.000279;2023-06-30 17:10:53.000279;36;20;;Italy;C;Candreva;Salernitana
281;2023-06-30 17:10:53.000280;2023-06-30 17:10:53.000280;28;20;;Italy;C;Frattesi;Sassuolo
282;2023-06-30 17:10:53.000281;2023-06-30 17:10:53.000281;35;20;;Spain;C;Diaz B.;Milan
283;2023-06-30 17:10:53.000282;2023-06-30 17:10:53.000282;35;20;;Russia;C;Miranchuk;Torino
284;2023-06-30 17:10:53.000283;2023-06-30 17:10:53.000283;26;20;;Scotland;C;Ferguson;Bologna
285;2023-06-30 17:10:53.000284;2023-06-30 17:10:53.000284;35;20;;Italy;C;Ciurria;Monza
286;2023-06-30 17:10:53.000285;2023-06-30 17:10:53.000285;27;19;;Serbia;C;Lazovic;Verona
287;2023-06-30 17:10:53.000286;2023-06-30 17:10:53.000286;23;19;;Turkey;C;Calhanoglu;Inter
288;2023-06-30 17:10:53.000287;2023-06-30 17:10:53.000287;30;19;;Macedonia;C;Elmas;Napoli
289;2023-06-30 17:10:53.000288;2023-06-30 17:10:53.000288;19;19;;Slovenia;C;Lovric;Udinese
290;2023-06-30 17:10:53.000289;2023-06-30 17:10:53.000289;26;18;;Camerun;C;Zambo Anguissa;Napoli
291;2023-06-30 17:10:53.000290;2023-06-30 17:10:53.000290;31;18;;Serbia;C;Samardzic;Udinese
292;2023-06-30 17:10:53.000291;2023-06-30 17:10:53.000291;34;17;;Italy;C;Baldanzi;Empoli
293;2023-06-30 17:10:53.000292;2023-06-30 17:10:53.000292;27;16;;Italy;C;Bonaventura;Fiorentina
294;2023-06-30 17:10:53.000293;2023-06-30 17:10:53.000293;34;16;;Italy;C;Pessina;Monza
295;2023-06-30 17:10:53.000294;2023-06-30 17:10:53.000294;31;16;;Italy;C;Tonali;Milan
296;2023-06-30 17:10:53.000295;2023-06-30 17:10:53.000295;37;16;;Serbia;C;Kostic;Juventus
297;2023-06-30 17:10:53.000296;2023-06-30 17:10:53.000296;23;15;;Croatia;C;Brozovic;Inter
298;2023-06-30 17:10:53.000297;2023-06-30 17:10:53.000297;36;15;;Italy;C;Verdi;Verona
299;2023-06-30 17:10:53.000298;2023-06-30 17:10:53.000298;19;15;;Italy;C;Chiesa;Juventus
300;2023-06-30 17:10:53.000299;2023-06-30 17:10:53.000299;27;15;;Slovakia;C;Lobotka;Napoli
301;2023-06-30 17:10:53.000300;2023-06-30 17:10:53.000300;22;15;;Italy;C;Fagioli;Juventus
302;2023-06-30 17:10:53.000301;2023-06-30 17:10:53.000301;20;14;;Brazil;C;Messias;Milan
303;2023-06-30 17:10:53.000302;2023-06-30 17:10:53.000302;33;14;;Italy;C;Colpani;Monza
304;2023-06-30 17:10:53.000303;2023-06-30 17:10:53.000303;28;13;;Italy;C;Pellegrini Lo.;Roma
305;2023-06-30 17:10:53.000304;2023-06-30 17:10:53.000304;29;13;;Italy;C;Politano;Napoli
306;2023-06-30 17:10:53.000305;2023-06-30 17:10:53.000305;29;13;;Croatia;C;Pasalic;Atalanta
307;2023-06-30 17:10:53.000306;2023-06-30 17:10:53.000306;26;13;;Serbia;C;Matic;Roma
308;2023-06-30 17:10:53.000307;2023-06-30 17:10:53.000307;22;13;;Armenia;C;Mkhitaryan;Inter
309;2023-06-30 17:10:53.000308;2023-06-30 17:10:53.000308;36;13;;Netherlands;C;Wijnaldum;Roma
310;2023-06-30 17:10:53.000309;2023-06-30 17:10:53.000309;34;13;;Algeria;C;Bennacer;Milan
311;2023-06-30 17:10:53.000310;2023-06-30 17:10:53.000310;36;13;;France;C;Ikone';Fiorentina
312;2023-06-30 17:10:53.000311;2023-06-30 17:10:53.000311;33;13;;Argentina;C;Dominguez;Bologna
313;2023-06-30 17:10:53.000312;2023-06-30 17:10:53.000312;24;13;;Serbia;C;Radonjic;Torino
314;2023-06-30 17:10:53.000313;2023-06-30 17:10:53.000313;38;13;;Croatia;C;Moro N.;Bologna
315;2023-06-30 17:10:53.000314;2023-06-30 17:10:53.000314;27;12;;Netherlands;C;De Roon;Atalanta
316;2023-06-30 17:10:53.000315;2023-06-30 17:10:53.000315;24;12;;Italy;C;Saponara;Fiorentina
317;2023-06-30 17:10:53.000316;2023-06-30 17:10:53.000316;36;12;;France;C;Pogba;Juventus
318;2023-06-30 17:10:53.000317;2023-06-30 17:10:53.000317;29;12;;Serbia;C;Ilic;Torino
319;2023-06-30 17:10:53.000318;2023-06-30 17:10:53.000318;32;12;;Italy;C;Ricci S.;Torino
320;2023-06-30 17:10:53.000319;2023-06-30 17:10:53.000319;25;12;;Mali;C;Coulibaly L.;Salernitana
321;2023-06-30 17:10:53.000320;2023-06-30 17:10:53.000320;33;12;;Brazil;C;Matheus Henrique;Sassuolo
322;2023-06-30 17:10:53.000321;2023-06-30 17:10:53.000321;20;11;;Italy;C;Mandragora;Fiorentina
323;2023-06-30 17:10:53.000322;2023-06-30 17:10:53.000322;31;11;;Italy;C;Sensi;Monza
324;2023-06-30 17:10:53.000323;2023-06-30 17:10:53.000323;27;11;;Czech Republic;C;Barak;Fiorentina
325;2023-06-30 17:10:53.000324;2023-06-30 17:10:53.000324;34;11;;France;C;Oudin;Lecce
326;2023-06-30 17:10:53.000325;2023-06-30 17:10:53.000325;35;10;;Italy;C;Locatelli;Juventus
327;2023-06-30 17:10:53.000326;2023-06-30 17:10:53.000326;18;10;;Greece;C;Kastanos;Salernitana
328;2023-06-30 17:10:53.000327;2023-06-30 17:10:53.000327;34;10;;Italy;C;Castrovilli;Fiorentina
329;2023-06-30 17:10:53.000328;2023-06-30 17:10:53.000328;37;10;;Italy;C;Rovella;Monza
330;2023-06-30 17:10:53.000329;2023-06-30 17:10:53.000329;24;10;;Belgium;C;Saelemaekers;Milan
331;2023-06-30 17:10:53.000330;2023-06-30 17:10:53.000330;28;10;;Romania;C;Marin;Empoli
332;2023-06-30 17:10:53.000331;2023-06-30 17:10:53.000331;34;10;;Poland;C;Zalewski;Roma
333;2023-06-30 17:10:53.000332;2023-06-30 17:10:53.000332;27;10;;Albania;C;Bajrami;Sassuolo
334;2023-06-30 17:10:53.000333;2023-06-30 17:10:53.000333;25;10;;Brazil;C;Ederson D.s.;Atalanta
335;2023-06-30 17:10:53.000334;2023-06-30 17:10:53.000334;25;10;;Denmark;C;Hjulmand;Lecce
336;2023-06-30 17:10:53.000335;2023-06-30 17:10:53.000335;36;10;;Belgium;C;De Ketelaere;Milan
337;2023-06-30 17:10:53.000336;2023-06-30 17:10:53.000336;31;10;;Netherlands;C;Vilhena;Salernitana
338;2023-06-30 17:10:53.000337;2023-06-30 17:10:53.000337;35;10;;England;C;Iling-Junior;Juventus
339;2023-06-30 17:10:53.000338;2023-06-30 17:10:53.000338;23;9;;Uruguay;C;Vecino;Lazio
340;2023-06-30 17:10:53.000339;2023-06-30 17:10:53.000339;28;9;;Morocco;C;Bourabia;Spezia
341;2023-06-30 17:10:53.000340;2023-06-30 17:10:53.000340;29;9;;Italy;C;Maldini;Spezia
342;2023-06-30 17:10:53.000341;2023-06-30 17:10:53.000341;31;9;;Italy;C;Bove;Roma
343;2023-06-30 17:10:53.000342;2023-06-30 17:10:53.000342;28;9;;Norway;C;Thorstvedt;Sassuolo
344;2023-06-30 17:10:53.000343;2023-06-30 17:10:53.000343;32;8;;Italy;C;Cristante;Roma
345;2023-06-30 17:10:53.000344;2023-06-30 17:10:53.000344;20;8;;Italy;C;Bandinelli;Empoli
346;2023-06-30 17:10:53.000345;2023-06-30 17:10:53.000345;20;8;;Brazil;C;Walace;Udinese
347;2023-06-30 17:10:53.000346;2023-06-30 17:10:53.000346;35;8;;Italy;C;Soriano;Bologna
348;2023-06-30 17:10:53.000347;2023-06-30 17:10:53.000347;18;8;;Netherlands;C;Schouten;Bologna
349;2023-06-30 17:10:53.000348;2023-06-30 17:10:53.000348;38;8;;Colombia;C;Agudelo;Spezia
350;2023-06-30 17:10:53.000349;2023-06-30 17:10:53.000349;28;8;;Ivory Coast;C;Akpa Akpro;Empoli
351;2023-06-30 17:10:53.000350;2023-06-30 17:10:53.000350;31;8;;Morocco;C;Harroui;Sassuolo
352;2023-06-30 17:10:53.000351;2023-06-30 17:10:53.000351;26;8;;France;C;Blin;Lecce
353;2023-06-30 17:10:53.000352;2023-06-30 17:10:53.000352;36;7;;Italy;C;Cataldi;Lazio
354;2023-06-30 17:10:53.000353;2023-06-30 17:10:53.000353;34;7;;Ghana;C;Duncan;Fiorentina
355;2023-06-30 17:10:53.000354;2023-06-30 17:10:53.000354;37;7;;Colombia;C;Cuadrado;Juventus
356;2023-06-30 17:10:53.000355;2023-06-30 17:10:53.000355;18;7;;Poland;C;Linetty;Torino
357;2023-06-30 17:10:53.000356;2023-06-30 17:10:53.000356;20;7;;Italy;C;Sottil;Fiorentina
358;2023-06-30 17:10:53.000357;2023-06-30 17:10:53.000357;23;7;;Ghana;C;Gyasi;Spezia
359;2023-06-30 17:10:53.000358;2023-06-30 17:10:53.000358;30;7;;Germany;C;Arslan;Udinese
360;2023-06-30 17:10:53.000359;2023-06-30 17:10:53.000359;35;7;;Chile;C;Galdames;Cremonese
361;2023-06-30 17:10:53.000360;2023-06-30 17:10:53.000360;36;7;;Italy;C;Miretti;Juventus
362;2023-06-30 17:10:53.000361;2023-06-30 17:10:53.000361;37;7;;Italy;C;Castagnetti;Cremonese
363;2023-06-30 17:10:53.000362;2023-06-30 17:10:53.000362;29;7;;Spain;C;Gonzalez J.;Lecce
364;2023-06-30 17:10:53.000363;2023-06-30 17:10:53.000363;32;6;;Italy;C;Grassi;Empoli
365;2023-06-30 17:10:53.000364;2023-06-30 17:10:53.000364;26;6;;Bosnia;C;Krunic;Milan
366;2023-06-30 17:10:53.000365;2023-06-30 17:10:53.000365;32;6;;Switzerland;C;Haas;Empoli
367;2023-06-30 17:10:53.000366;2023-06-30 17:10:53.000366;24;6;;Algeria;C;Leris;Sampdoria
368;2023-06-30 17:10:53.000367;2023-06-30 17:10:53.000367;20;6;;Sweden;C;Ekdal;Spezia
369;2023-06-30 17:10:53.000368;2023-06-30 17:10:53.000368;31;6;;France;C;Meite';Cremonese
370;2023-06-30 17:10:53.000369;2023-06-30 17:10:53.000369;22;6;;Slovakia;C;Duda;Verona
371;2023-06-30 17:10:53.000370;2023-06-30 17:10:53.000370;19;6;;Italy;C;Gaetano;Napoli
372;2023-06-30 17:10:53.000371;2023-06-30 17:10:53.000371;31;6;;Italy;C;Esposito Sa.;Spezia
373;2023-06-30 17:10:53.000372;2023-06-30 17:10:53.000372;25;6;;France;C;Lopez M.;Sassuolo
374;2023-06-30 17:10:53.000373;2023-06-30 17:10:53.000373;37;6;;Camerun;C;Tameze;Verona
375;2023-06-30 17:10:53.000374;2023-06-30 17:10:53.000374;33;6;;Italy;C;Pobega;Milan
376;2023-06-30 17:10:53.000375;2023-06-30 17:10:53.000375;20;6;;Switzerland;C;Aebischer;Bologna
377;2023-06-30 17:10:53.000376;2023-06-30 17:10:53.000376;21;6;;Norway;C;Bohinen;Salernitana
378;2023-06-30 17:10:53.000377;2023-06-30 17:10:53.000377;20;6;;Italy;C;Terracciano F.;Verona
379;2023-06-30 17:10:53.000378;2023-06-30 17:10:53.000378;23;6;;Brazil;C;Marcos Antonio;Lazio
380;2023-06-30 17:10:53.000379;2023-06-30 17:10:53.000379;32;6;;Italy;C;Ranocchia F.;Monza
381;2023-06-30 17:10:53.000380;2023-06-30 17:10:53.000380;31;5;;Argentina;C;Paredes;Juventus
382;2023-06-30 17:10:53.000381;2023-06-30 17:10:53.000381;29;5;;Italy;C;Benassi;Cremonese
383;2023-06-30 17:10:53.000382;2023-06-30 17:10:53.000382;25;5;;Brazil;C;Machin;Monza
384;2023-06-30 17:10:53.000383;2023-06-30 17:10:53.000383;23;5;;Italy;C;Vignato;Empoli
385;2023-06-30 17:10:53.000384;2023-06-30 17:10:53.000384;23;5;;England;C;Winks;Sampdoria
386;2023-06-30 17:10:53.000385;2023-06-30 17:10:53.000385;25;5;;Morocco;C;Amrabat;Fiorentina
387;2023-06-30 17:10:53.000386;2023-06-30 17:10:53.000386;27;5;;Morocco;C;Maleh;Lecce
388;2023-06-30 17:10:53.000387;2023-06-30 17:10:53.000387;35;5;;Croatia;C;Basic;Lazio
389;2023-06-30 17:10:53.000388;2023-06-30 17:10:53.000388;21;5;;Italy;C;Volpato;Roma
390;2023-06-30 17:10:53.000389;2023-06-30 17:10:53.000389;26;5;;Italy;C;Vignato S.;Monza
391;2023-06-30 17:10:53.000390;2023-06-30 17:10:53.000390;18;5;;Italy;C;Fazzini;Empoli
392;2023-06-30 17:10:53.000391;2023-06-30 17:10:53.000391;35;4;;Venezuela;C;Rincon;Sampdoria
393;2023-06-30 17:10:53.000392;2023-06-30 17:10:53.000392;36;4;;Serbia;C;Djuricic;Sampdoria
394;2023-06-30 17:10:53.000393;2023-06-30 17:10:53.000393;28;4;;France;C;Ndombele';Napoli
395;2023-06-30 17:10:53.000394;2023-06-30 17:10:53.000394;38;4;;Italy;C;Nicolussi Caviglia;Salernitana
396;2023-06-30 17:10:53.000395;2023-06-30 17:10:53.000395;32;4;;Scotland;C;Henderson L.;Empoli
397;2023-06-30 17:10:53.000396;2023-06-30 17:10:53.000396;36;4;;France;C;Cuisance;Sampdoria
398;2023-06-30 17:10:53.000397;2023-06-30 17:10:53.000397;38;4;;Norway;C;Ceide;Sassuolo
399;2023-06-30 17:10:53.000398;2023-06-30 17:10:53.000398;35;4;;Switzerland;C;Pickel;Cremonese
400;2023-06-30 17:10:53.000399;2023-06-30 17:10:53.000399;19;4;;Bosnia;C;Tahirovic;Roma
401;2023-06-30 17:10:53.000400;2023-06-30 17:10:53.000400;30;3;;Portugal;C;Miguel Veloso;Verona
402;2023-06-30 17:10:53.000401;2023-06-30 17:10:53.000401;37;3;;Poland;C;Zurkowski;Spezia
403;2023-06-30 17:10:53.000402;2023-06-30 17:10:53.000402;22;3;;Spain;C;Obiang;Sassuolo
404;2023-06-30 17:10:53.000403;2023-06-30 17:10:53.000403;35;3;;Norway;C;Askildsen;Lecce
405;2023-06-30 17:10:53.000404;2023-06-30 17:10:53.000404;31;3;;Ukraine;C;Kovalenko;Spezia
406;2023-06-30 17:10:53.000405;2023-06-30 17:10:53.000405;23;3;;Italy;C;Crnigoj;Salernitana
407;2023-06-30 17:10:53.000406;2023-06-30 17:10:53.000406;25;3;;Finland;C;Pyyhtia;Bologna
408;2023-06-30 17:10:53.000407;2023-06-30 17:10:53.000407;34;3;;Ghana;C;Sulemana I.;Verona
409;2023-06-30 17:10:53.000408;2023-06-30 17:10:53.000408;22;3;;Guinea;C;Camara Ma.;Roma
410;2023-06-30 17:10:53.000409;2023-06-30 17:10:53.000409;22;3;;Denmark;C;Abildgaard;Verona
411;2023-06-30 17:10:53.000410;2023-06-30 17:10:53.000410;34;2;;Italy;C;Gagliardini;Inter
412;2023-06-30 17:10:53.000411;2023-06-30 17:10:53.000411;23;2;;Italy;C;Valoti;Monza
413;2023-06-30 17:10:53.000412;2023-06-30 17:10:53.000412;32;2;;France;C;Bakayoko;Milan
414;2023-06-30 17:10:53.000413;2023-06-30 17:10:53.000413;36;2;;Italy;C;Maggiore;Salernitana
415;2023-06-30 17:10:53.000414;2023-06-30 17:10:53.000414;27;2;;Albania;C;Asllani;Inter
416;2023-06-30 17:10:53.000415;2023-06-30 17:10:53.000415;22;2;;Morocco;C;Sabiri;Sampdoria
417;2023-06-30 17:10:53.000416;2023-06-30 17:10:53.000416;29;2;;Italy;C;Zerbin;Napoli
418;2023-06-30 17:10:53.000417;2023-06-30 17:10:53.000417;18;2;;Turkey;C;Ilkhan;Sampdoria
419;2023-06-30 17:10:53.000418;2023-06-30 17:10:53.000418;36;2;;Italy;C;Paoletti;Sampdoria
420;2023-06-30 17:10:53.000419;2023-06-30 17:10:53.000419;37;2;;Slovenia;C;Cipot;Spezia
421;2023-06-30 17:10:53.000420;2023-06-30 17:10:53.000420;35;2;;Italy;C;Malagrida;Sampdoria
422;2023-06-30 17:10:53.000421;2023-06-30 17:10:53.000421;34;1;;Italy;C;D'alessandro;Monza
423;2023-06-30 17:10:53.000422;2023-06-30 17:10:53.000422;21;1;;Italy;C;Barberis;Monza
424;2023-06-30 17:10:53.000423;2023-06-30 17:10:53.000423;27;1;;England;C;Vieira;Torino
425;2023-06-30 17:10:53.000424;2023-06-30 17:10:53.000424;26;1;;Germany;C;Demme;Napoli
426;2023-06-30 17:10:53.000425;2023-06-30 17:10:53.000425;29;1;;Gambia;C;Darboe;Roma
427;2023-06-30 17:10:53.000426;2023-06-30 17:10:53.000426;26;1;;Poland;C;Urbanski;Bologna
428;2023-06-30 17:10:53.000427;2023-06-30 17:10:53.000427;28;1;;Italy;C;Bertini;Lazio
429;2023-06-30 17:10:53.000428;2023-06-30 17:10:53.000428;23;1;;Argentina;C;Romero L.;Lazio
430;2023-06-30 17:10:53.000429;2023-06-30 17:10:53.000429;19;1;;Italy;C;Bianco;Fiorentina
431;2023-06-30 17:10:53.000430;2023-06-30 17:10:53.000430;30;1;;Colombia;C;Yepes;Sampdoria
432;2023-06-30 17:10:53.000431;2023-06-30 17:10:53.000431;26;1;;Belgium;C;Vranckx;Milan
433;2023-06-30 17:10:53.000432;2023-06-30 17:10:53.000432;31;1;;Italy;C;Pafundi;Udinese
434;2023-06-30 17:10:53.000433;2023-06-30 17:10:53.000433;35;1;;Iceland;C;Helgason;Lecce
435;2023-06-30 17:10:53.000434;2023-06-30 17:10:53.000434;30;1;;France;C;Adli;Milan
436;2023-06-30 17:10:53.000435;2023-06-30 17:10:53.000435;18;1;;Austria;C;Hrustic;Verona
437;2023-06-30 17:10:53.000436;2023-06-30 17:10:53.000436;18;1;;Czech Republic;C;Samek;Lecce
438;2023-06-30 17:10:53.000437;2023-06-30 17:10:53.000437;29;1;;Italy;C;Degli Innocenti;Empoli
439;2023-06-30 17:10:53.000438;2023-06-30 17:10:53.000438;28;1;;Italy;C;Acella;Cremonese
440;2023-06-30 17:10:53.000439;2023-06-30 17:10:53.000439;31;1;;Italy;C;D'andrea;Sassuolo
441;2023-06-30 17:10:53.000440;2023-06-30 17:10:53.000440;23;1;;Italy;C;Carboni V.;Inter
442;2023-06-30 17:10:53.000441;2023-06-30 17:10:53.000441;30;1;;Italy;C;Faticanti;Roma
443;2023-06-30 17:10:53.000442;2023-06-30 17:10:53.000442;21;1;;Italy;C;Gineitis;Torino
444;2023-06-30 17:10:53.000443;2023-06-30 17:10:53.000443;32;1;;Argentina;C;Barrenechea;Juventus
445;2023-06-30 17:10:53.000444;2023-06-30 17:10:53.000444;38;44;;Nigeria;A;Osimhen;Napoli
446;2023-06-30 17:10:53.000445;2023-06-30 17:10:53.000445;30;36;;Argentina;A;Martinez L.;Inter
447;2023-06-30 17:10:53.000446;2023-06-30 17:10:53.000446;36;33;;Argentina;A;Dybala;Roma
448;2023-06-30 17:10:53.000447;2023-06-30 17:10:53.000447;28;33;;Italy;A;Berardi;Sassuolo
449;2023-06-30 17:10:53.000448;2023-06-30 17:10:53.000448;36;32;;Portugal;A;Rafael Leao;Milan
450;2023-06-30 17:10:53.000449;2023-06-30 17:10:53.000449;18;31;;Nigeria;A;Lookman;Atalanta
451;2023-06-30 17:10:53.000450;2023-06-30 17:10:53.000450;23;30;;Senegal;A;Dia;Salernitana
452;2023-06-30 17:10:53.000451;2023-06-30 17:10:53.000451;31;28;;Argentina;A;Sanabria;Torino
453;2023-06-30 17:10:53.000452;2023-06-30 17:10:53.000452;35;28;;Italy;A;Immobile;Lazio
454;2023-06-30 17:10:53.000453;2023-06-30 17:10:53.000453;26;28;;Belgium;A;Lukaku;Inter
455;2023-06-30 17:10:53.000454;2023-06-30 17:10:53.000454;29;26;;France;A;Giroud;Milan
456;2023-06-30 17:10:53.000455;2023-06-30 17:10:53.000455;36;26;;Angola;A;Nzola;Spezia
457;2023-06-30 17:10:53.000456;2023-06-30 17:10:53.000456;37;25;;Austria;A;Arnautovic;Bologna
458;2023-06-30 17:10:53.000457;2023-06-30 17:10:53.000457;38;23;;Serbia;A;Vlahovic;Juventus
459;2023-06-30 17:10:53.000458;2023-06-30 17:10:53.000458;25;23;;Brazil;A;Cabral;Fiorentina
460;2023-06-30 17:10:53.000459;2023-06-30 17:10:53.000459;29;23;;France;A;Lauriente';Sassuolo
461;2023-06-30 17:10:53.000460;2023-06-30 17:10:53.000460;26;22;;Bosnia;A;Dzeko;Inter
462;2023-06-30 17:10:53.000461;2023-06-30 17:10:53.000461;20;22;;Denmark;A;Hojlund;Atalanta
463;2023-06-30 17:10:53.000462;2023-06-30 17:10:53.000462;35;21;;Portugal;A;Beto;Udinese
464;2023-06-30 17:10:53.000463;2023-06-30 17:10:53.000463;22;20;;England;A;Abraham;Roma
465;2023-06-30 17:10:53.000464;2023-06-30 17:10:53.000464;35;20;;Italy;A;Cambiaghi;Empoli
466;2023-06-30 17:10:53.000465;2023-06-30 17:10:53.000465;28;19;;Italy;A;Ciofani D.;Cremonese
467;2023-06-30 17:10:53.000466;2023-06-30 17:10:53.000466;32;19;;Poland;A;Milik;Juventus
468;2023-06-30 17:10:53.000467;2023-06-30 17:10:53.000467;27;19;;Argentina;A;Di Maria;Juventus
469;2023-06-30 17:10:53.000468;2023-06-30 17:10:53.000468;23;18;;Ivory Coast;A;Boga;Atalanta
470;2023-06-30 17:10:53.000469;2023-06-30 17:10:53.000469;35;18;;Argentina;A;Gonzalez N.;Fiorentina
471;2023-06-30 17:10:53.000470;2023-06-30 17:10:53.000470;18;17;;Argentina;A;Simeone;Napoli
472;2023-06-30 17:10:53.000471;2023-06-30 17:10:53.000471;27;17;;Spain;A;Pedro;Lazio
473;2023-06-30 17:10:53.000472;2023-06-30 17:10:53.000472;28;16;;Colombia;A;Zapata D.;Atalanta
474;2023-06-30 17:10:53.000473;2023-06-30 17:10:53.000473;23;16;;Gambia;A;Ceesay;Lecce
475;2023-06-30 17:10:53.000474;2023-06-30 17:10:53.000474;34;16;;Spain;A;Mota;Monza
476;2023-06-30 17:10:53.000475;2023-06-30 17:10:53.000475;29;15;;Italy;A;Petagna;Monza
477;2023-06-30 17:10:53.000476;2023-06-30 17:10:53.000476;22;15;;Italy;A;Caprari;Monza
478;2023-06-30 17:10:53.000477;2023-06-30 17:10:53.000477;29;15;;France;A;Karamoh;Torino
479;2023-06-30 17:10:53.000478;2023-06-30 17:10:53.000478;33;15;;Ivory Coast;A;Kouame';Fiorentina
480;2023-06-30 17:10:53.000479;2023-06-30 17:10:53.000479;36;14;;Italy;A;Gabbiadini;Sampdoria
481;2023-06-30 17:10:53.000480;2023-06-30 17:10:53.000480;24;14;;Italy;A;Sansone;Bologna
482;2023-06-30 17:10:53.000481;2023-06-30 17:10:53.000481;33;14;;Spain;A;Deulofeu;Udinese
483;2023-06-30 17:10:53.000482;2023-06-30 17:10:53.000482;28;14;;Gambia;A;Barrow;Bologna
484;2023-06-30 17:10:53.000483;2023-06-30 17:10:53.000483;28;14;;Mexico;A;Lozano;Napoli
485;2023-06-30 17:10:53.000484;2023-06-30 17:10:53.000484;36;14;;Nigeria;A;Okereke;Cremonese
486;2023-06-30 17:10:53.000485;2023-06-30 17:10:53.000485;20;14;;Nigeria;A;Dessers;Cremonese
487;2023-06-30 17:10:53.000486;2023-06-30 17:10:53.000486;28;13;;Colombia;A;Muriel;Atalanta
488;2023-06-30 17:10:53.000487;2023-06-30 17:10:53.000487;34;13;;France;A;Thauvin;Udinese
489;2023-06-30 17:10:53.000488;2023-06-30 17:10:53.000488;23;13;;Poland;A;Piatek;Salernitana
490;2023-06-30 17:10:53.000489;2023-06-30 17:10:53.000489;21;13;;Italy;A;Caputo;Empoli
491;2023-06-30 17:10:53.000490;2023-06-30 17:10:53.000490;31;12;;Serbia;A;Jovic;Fiorentina
492;2023-06-30 17:10:53.000491;2023-06-30 17:10:53.000491;33;12;;Netherlands;A;Zirkzee;Bologna
493;2023-06-30 17:10:53.000492;2023-06-30 17:10:53.000492;38;12;;Italy;A;Tsadjout;Cremonese
494;2023-06-30 17:10:53.000493;2023-06-30 17:10:53.000493;26;11;;Argentina;A;Correa;Inter
495;2023-06-30 17:10:53.000494;2023-06-30 17:10:53.000494;32;11;;Italy;A;Kean;Juventus
